validity,issue,url
5,"TITLE: :format in routes gets appended to url even if it's not there BODY: ### Steps to reproduce

Make route with :format in middle of string, observe format also appended to url
Testcase: https://gist.github.com/Voker57/8cad302dfb1bf14fefca5d3c7950eeb0

### Expected behavior
only :format is subsituted with format

### Actual behavior
format also gets appended to uri

### System configuration
**Rails version**: 5.1.1

**Ruby version**: 2.4.1
",https://github.com/rails/rails/issues/29402
4,"TITLE: Rails 5.1.x does blow up when queries are executed within model class definition BODY: When an autoload for any model class is triggered and it has a querying code in its class definition, then starting from Rails 5.1.0 it does not work anymore.

It happened to me in real life when running tests in CI by using `devise_for :users` helper (from Devise library) in routes, which in turn does `""user"".contantize` and this blows up since ActiveRecord tries to load `users` table, which does not yet exist (every time tests are ran, it starts from scratch, as usual). I understand that having a query in model class definition might not be a good practice (I'm using it to load administrators and cache them since it is a ""constant""), but it was working perfectly in Rails < 5.1.0 (this can be verified, by changing `RAILS_VERSION` constant to 5.0.3 within test script provided below and running it).

In addition to the crash itself - why are routes even loaded when trying to run any **db** specific tasks?

### Steps to reproduce

Here's a code, which can be ran in your terminal to reproduce the problem:
```
# setup
RAILS_VERSION=""5.1.1""

gem install rails -v $RAILS_VERSION && \
  rails _${RAILS_VERSION}_ new rails-${RAILS_VERSION}-test && \
  cd rails-${RAILS_VERSION}-test && \
  rails generate model User && \
  rails db:migrate && \
  echo 'class User < ActiveRecord::Base; FOO = where(id: [1]); end' > app/models/user.rb && \
  echo 'Rails.application.routes.draw { User }' > config/routes.rb

# test
RAILS_ENV=test rails db:drop && \
  RAILS_ENV=test rails db:create db:schema:load --trace

# cleanup
cd .. && \
  rm -rf rails-${RAILS_VERSION}-test
```

### Expected behavior

Expected behavior is no crashes or a better error message since behavior has changed between older versions of Rails.

### Actual behavior

It crashes with an error message like this:
```
rails aborted!
ActiveRecord::StatementInvalid: Could not find table 'users'
/Users/jarmo/.gem/ruby/2.3.1/gems/activerecord-5.1.1/lib/active_record/connection_adapters/sqlite3_adapter.rb:417:in `table_structure'
/Users/jarmo/.gem/ruby/2.3.1/gems/activerecord-5.1.1/lib/active_record/connection_adapters/abstract_adapter.rb:166:in `columns'
/Users/jarmo/.gem/ruby/2.3.1/gems/activerecord-5.1.1/lib/active_record/connection_adapters/schema_cache.rb:67:in `columns'
/Users/jarmo/.gem/ruby/2.3.1/gems/activerecord-5.1.1/lib/active_record/connection_adapters/schema_cache.rb:73:in `columns_hash'
/Users/jarmo/.gem/ruby/2.3.1/gems/activerecord-5.1.1/lib/active_record/model_schema.rb:451:in `load_schema!'
/Users/jarmo/.gem/ruby/2.3.1/gems/activerecord-5.1.1/lib/active_record/attributes.rb:233:in `load_schema!'
/Users/jarmo/.gem/ruby/2.3.1/gems/activerecord-5.1.1/lib/active_record/attribute_decorators.rb:50:in `load_schema!'
/Users/jarmo/.gem/ruby/2.3.1/gems/activerecord-5.1.1/lib/active_record/model_schema.rb:446:in `load_schema'
...
```

### System configuration
**Rails version**: 5.1.1

**Ruby version**: 2.3.1p112
",https://github.com/rails/rails/issues/29419
2,"TITLE: Inconsistent collection setter behaviour (has_many / has_many through) BODY: Collection has a different setter logic for persistent and new record.

New record writes changes to the database only after **save** is triggered, persisted record on the contrary writes changes to the database once ids or array of records **assigned via setter** (which can happen before a setter in `assign_attributes`).  

This inconsistency leads to a different issues, even not related to the inconsistency between new and persisted record.
I just list some of them I already faced with in a production:

* **Validation raises an error.** Lets asume we have has_many records, which should create a has_many through associations while passing ids to the parent record via collection_ids. In case when has_many through will have a validation error - this will raise an error, which only could be rescued, even if record is saved with soft `save`, not `save!`.
* **Collection assignment writes changes at the moment of passing data via setter, not while `save` is invoked**. Lets asume I have a model with a lot of different associations. This model feeded via large form with different ids and other fields. When I set a parameters through a `assign_attributes` method (without any transaction block), and save returns false because of the validation failed, collection ids will be changed anyway. One of the solutions would be use transactions and raise an exception with ActiveRecord::Rollback. Other solution would be use update_attributes or update in the latest version of rails. Other one is to use undocumented with_transaction_returning_status.
* **Difference between new and persisted record.** I believe there are not many developers who work with rails framework know about the difference between new and persisted record with has_many and has_many through records.
* **has_one works differently.** Means you can update _id of a has_many or belongs_to via setter and it will not modify anything in the database.

Main case to reproduce an issue:

```ruby
begin
  require ""bundler/inline""
rescue LoadError => e
  $stderr.puts ""Bundler version 1.10 or later is required. Please update your Bundler""
  raise e
end


gemfile(true) do
  source ""https://rubygems.org""
  gem ""rails"", path: ""../projects/rails/""
  gem ""sqlite3""
end


require ""active_record""
require ""minitest/autorun""
require ""logger""


# This connection will do for database-independent bug reports.
ActiveRecord::Base.establish_connection(adapter: ""sqlite3"", database: "":memory:"")
ActiveRecord::Base.logger = Logger.new(STDOUT)


ActiveRecord::Schema.define do
  create_table :posts, force: true do |t|
  end


  create_table :comments, force: true do |t|
    t.integer :post_id
  end
end


class Post < ActiveRecord::Base
  has_many :comments
end


class Comment < ActiveRecord::Base
  belongs_to :post
end


class BugTest < Minitest::Test
  def test_association_stuff
    comment = Comment.create!
    attributes = {comment_ids: [comment.id]}
    
    #new_post = Post.new(attributes)
    #assert_equal 1, new_post.comments.size


    post = Post.create!
    post.assign_attributes(attributes)


    assert_equal 1, post.comments.size
    assert_equal 0, post.comments.count


    post.save!


    assert_equal 1, post.comments.size
    assert_equal 1, post.comments.count
  end
end
```


Please let me know if you would like to see the other cases I've listed above.

Solution would be to change behaviour for the autosave has_many records, so the associations of the autosave records will never modify database on data passed to a setter.

Please see real case of this issue here: https://github.com/activeadmin/activeadmin/issues/4815",https://github.com/rails/rails/issues/29420
3,"TITLE: Getting_started.md Basic Auth required twice BODY: ### Steps to reproduce
After following the [guide to create a basic rails app](https://github.com/rails/rails/blob/master/guides/source/getting_started.md#basic-authentication), the authentication has to be provided twice when creating a new article or editing article.

Basic Authentication has following code in ArticlesController:
```ruby
class ArticlesController < ApplicationController

  http_basic_authenticate_with name: ""dhh"", password: ""secret"", except: [:index, :show]

  def index
    @articles = Article.all
  end

  # snippet for brevity
```
The `except:` part should have `:create` too like:
```ruby
class ArticlesController < ApplicationController

  http_basic_authenticate_with name: ""dhh"", password: ""secret"", except: [:index, :show, :create]

  def index
    @articles = Article.all
  end

  # snippet for brevity
```

### Expected behavior
The user is asked to enter name/password when creating, editing, deleting article only once during the process.

### Actual behavior
The user has to authenticate twice, first when clicking new/edit article (method `new`/`create` is called) and a second time after clicking create in the `articles/new` or `articles/edit` (method `create` is called).

### System configuration
**Rails version**: 5.1.1

**Ruby version**: 2.3.1
",https://github.com/rails/rails/issues/29421
4,"TITLE: ""Couldn't find template for digesting"" error with js.erb views BODY: ### Steps to reproduce

I have created the code and steps to reproduce the problem at https://github.com/saneef/reproduce-couldnt-find-template-for-digesting

### Expected behavior

Should do fragment caching without any issues 

### Actual behavior

Error: `Couldn't find template for digesting`

### System configuration
**Rails version**: 5.1.1

**Ruby version**: 2.3.3

May be similar to #15255, but suggested hack like using full paths didn't fix the issue.",https://github.com/rails/rails/issues/29423
3,"TITLE: database.yml, Only numbers in database name BODY: ### Steps to reproduce

My database yml file look like this right now.
database.yml
```
development:
  adapter: postgresql
  database: 20170421
  pool: 25
  username: user
  password: pass
  host: localhost
```
When I run 
`rake db:structure:dump` 
I get this runtime error
```
rake aborted!
TypeError: no implicit conversion of Integer into String
/../gems/activerecord-5.1.1/lib/active_record/tasks/postgresql_database_tasks.rb:112:in `exec'
/../gems/activerecord-5.1.1/lib/active_record/tasks/postgresql_database_tasks.rb:112:in `run_cmd'
/../gems/activerecord-5.1.1/lib/active_record/tasks/postgresql_database_tasks.rb:71:in `structure_dump'
/../gems/activerecord-5.1.1/lib/active_record/tasks/database_tasks.rb:217:in `structure_dump'
/../gems/activerecord-5.1.1/lib/active_record/railties/databases.rake:277:in `block (3 levels) in <top (required)>'
Tasks: TOP => db:structure:dump
(See full trace by running task with --trace)
```

### More details I have found
It is due to that database is just numbers. Then it is read as a number. Later on when it is passed on to do the structure dump it uses Kernal.system.
https://github.com/rails/rails/blob/42a80721938453a2ecbba204ce21a0d496756178/activerecord/lib/active_record/tasks/mysql_database_tasks.rb#L150

I could change the name of the database or wrap it in "", but I wanted to see if we could make a nicer solution.

If I change [these](https://github.com/rails/rails/blob/42a80721938453a2ecbba204ce21a0d496756178/activerecord/lib/active_record/tasks/mysql_database_tasks.rb#L8-L10) to 
```ruby 
def initialize(configuration)
  configuration[""database""] = configuration[""database""].to_s
  @configuration = configuration
end
```
This isn't a nice solution.

### Expected behavior
I Expect it to work as normal.

### Actual behavior
It fails.

### System configuration
**Rails version**: 5.1.1

**Ruby version**: 2.4.1
",https://github.com/rails/rails/issues/29429
2,"TITLE: Session in controller to not always have the same class BODY: ### Steps to reproduce

Retrieving the session from the controller does not always return the same object type.

Normally the session would be of type `ActionDispatch::Request::Session`, but there are cases where it will be an empty `Hash`.

This makes it hard to use method that are only available in the `Session` class. (eg.: `session.loaded?`)

Around rails code there are conditionals to go around this by adding a conditional around the object type: https://github.com/rails/rails/blob/34fe2a4fc778d18b7fe6bdf3629c1481bee789b9/actionpack/lib/action_dispatch/middleware/session/abstract_store.rb#L73-L75 

In some other cases it check if the ""session"" respond to a specific method: https://github.com/rails/rails/blob/34fe2a4fc778d18b7fe6bdf3629c1481bee789b9/actionpack/lib/action_dispatch/http/request.rb#L327

I tried to poke around myself to open a draft, but this is spread all across the place. There seems to be session logic in many layers that don't have full context on the store being used.

The current code path I'm working on can reproduce the issue as I invoke a rails engine directly:
https://github.com/tjoyal/rails/blob/57877c2b2c21a926b86ba9f4a843e9606613f37d/railties/lib/rails/engine.rb#L520-L524 (I suspect there are easier way to reproduce the same result)

```ruby
env = Rack::MockRequest.env_for(path, input: body, method: method)
Something::Engine.call(env)
```
And then from a controller retrieving `session` gives me an empty `Hash`

### Expected behavior
I would expect a call to `session` from a controller to always return a `ActionDispatch::Request::Session` (or a `nil`)

### Actual behavior
Calling `session` can return a `ActionDispatch::Request::Session` or a `Hash` depending on different factors.

### System configuration
**Rails version**: 5.0.3

**Ruby version**: 2.3.3p222
",https://github.com/rails/rails/issues/29443
1,"TITLE: Scopes behaviour change? BODY: ### Steps to reproduce

download this project https://github.com/caiammm/test_rails_5_scopes
you can see the nested scopes in https://github.com/caiammm/test_rails_5_scopes/blob/master/app/models/course.rb

It doesn't work anymore in rails 5.0.3

you can run in rails console 
`Course.scope_multiple_things`

### Expected behavior

It should work like in rails 4.1.14.1, returning the relation
`SELECT ""courses"".* FROM ""courses"" INNER JOIN ""universities"" ON ""universities"".""id"" = ""courses"".""university_id"" WHERE (""courses"".""id"" BETWEEN 1 AND 300) AND ""courses"".""enabled"" = 't' AND ""universities"".""enabled"" = 't'`

### Actual behavior
It doesn't work
`SELECT ""courses"".* FROM ""courses"" INNER JOIN ""universities"" ON ""universities"".""id"" = ""courses"".""university_id"" WHERE (""courses"".""id"" BETWEEN 1 AND 300) AND ""courses"".""enabled"" = 't' AND ""universities"".""enabled"" = `

The last parameter for `universities.enabled` in the end of string is missing

### System configuration
**Rails version**:
the new one 5.0.3
the old one 4.1.14.1

**Ruby version**:
ruby 2.2.3p173",https://github.com/rails/rails/issues/29445
1,"TITLE: Active Model cache is out of date after using db:migrate as a prerequisite BODY: ### Steps to reproduce

1. Have a project with 42 migrations, where one near the end adds a attribute `how_to_fix` to a model called `Inspector`.

2. Create `lib/tasks/sample_data.rake`:

```ruby
namespace :db do
  desc 'Drop, create, migrate, seed and populate sample data'
  task seed_sample_data: [:drop, :create, :migrate, :seed, :populate_sample_data] do
  end

  desc 'Populate the database with sample data'
  task populate_sample_data: :environment do
    puts Inspector.column_names.include?('how_to_fix')
    # create my sample data...
  end
end
```

3. Run `bundle exec rake db:populate_sample_data`

Output printed is `true` as expected.

4. Run `bundle exec rake db:seed_sample_data`


### Expected behavior

Expect `true`.

In other words, I expect the model attribute `how_to_fix` to exist.

### Actual behavior

Output printed is  for the final rake run is `false`.

It appears that the cache of the ActiveRecord Model/Attributes is out of date. I can access some of the attributes, but not all of them (not the ones in later migrations). If I add this I get the correct output:

```ruby
Inspector.reset_column_information
```

### System configuration
**Rails version**:

```
$ bundle exec rails --version
Expected string default value for '--rc'; got false (boolean)
Rails 4.2.6
```

**Ruby version**:

```
$ ruby --version
ruby 2.3.3p222 (2016-11-21 revision 56859) [x86_64-darwin15]
```",https://github.com/rails/rails/issues/29448
2,"TITLE: Can't find partial when controller subclasses another controller BODY: ### Steps to reproduce

1. Generate new Rails app
1. Generate scaffold for Articles
1. Move article table row of index into partial (its filepath is `articles/_article` to match its `to_partial_path`)
1. Generate `Articles::DraftController` which subclasses from `ArticlesController`
1. Route `/articles/draft` to `Articles::DraftController#index`

[Example repo](https://github.com/zachahn/rails_partial_path_example)

(I wrote seeds which create two articles for this example.)


### Expected behavior

http://localhost:3000/articles/draft should find the article partial located in `articles/_article`, and the page should render exactly the same as http://localhost:3000/articles, except with the published articles filtered out


### Actual behavior

http://localhost:3000/articles/draft looks for the article partial at `articles/articles/_article`, and the page fails to render.

```
Started GET ""/articles/draft"" for 127.0.0.1 at 2017-06-15 23:54:39 +0900
Processing by Articles::DraftController#index as HTML
  Rendering articles/index.html.erb within layouts/application
  Article Load (0.3ms)  SELECT ""articles"".* FROM ""articles"" WHERE (""articles"".""published"" != ?)  [[""published"", ""t""]]
  Rendered articles/index.html.erb within layouts/application (8.2ms)
Completed 500 Internal Server Error in 21ms (ActiveRecord: 1.0ms)



ActionView::Template::Error (Missing partial articles/articles/_article with {:locale=>[:en], :formats=>[:html], :variants=>[], :handlers=>[:raw, :erb, :html, :builder, :ruby, :coffee, :jbuilder]}. Searched in:
  * ""/path/to/rails_partial_path_example/app/views""
):
    12:   </thead>
    13:
    14:   <tbody>
    15:     <%= render @articles %>
    16:   </tbody>
    17: </table>
    18:

app/views/articles/index.html.erb:15:in `_app_views_articles_index_html_erb__3270307881277883589_70318547216560'
```


### System configuration

**Rails version**: `Rails 5.1.1`

**Ruby version**: `ruby 2.4.0p0 (2016-12-24 revision 57164) [x86_64-darwin16]`
",https://github.com/rails/rails/issues/29468
4,"TITLE: rails-ujs prematurely enables disabled elements for XHR requests with redirects BODY: ### Steps to reproduce

```
rails new rails-ujs-test
```

```
# config/routes.rb

Rails.application.routes.draw do
  resources :users
end
```

```
# app/controllers/users_controller.rb

class UsersController < ApplicationController
  def index
    sleep 2
  end

  def new
  end

  def create
    sleep 2
    redirect_to users_path
  end
end
```

```
# app/views/users/new.html.erb

<h1>Users#new</h1>

<%= form_with url: users_path do |form| %>
  <%= form.submit ""Create user"", data: { disable_with: ""Creating user..."" } %>
<% end %>
```

```
# app/views/users/index.html.erb

<h1>Done!</h1>
```

Start the server, visit http://localhost:3000/users/new and click on the submit button.

### Expected behavior

When the form is submitted, the submit button should be disabled until the redirect action finishes. This is the behaviour which happens for non-XHR requests.

### Actual behavior

The submit button is disabled during the `create` action. But the `create` action redirects us to the `index` action and button is enabled again in the meantime.

This is caused by combination of rails-ujs and Turbolinks.

`redirect_to users_path` is automatically converted to

```
Turbolinks.clearCache()
Turbolinks.visit(""http://localhost:3000/users"", {""action"":""replace""})
```

for XHR requests. This is a HTTP 200 reply and when rails-ujs receives it, then it enables the button again which allows users to click on it again. This is happening in our real world app even if the responses are pretty fast.

You can see it here:

![ujs-test](https://user-images.githubusercontent.com/522375/27210987-8e142704-5256-11e7-812d-7c2b9a1b10df.gif)

I've reported this issue to the original rails-ujs repository some time ago. But it doesn't exist anymore and I can't reference the original report. However, I've tried to fix it, but I did not find a workable solution. It should be probably fixed in rails-ujs which shouldn't enable elements again if a response contains `Turbolinks.visit`.

### System configuration
**Rails version**: 5.1.1 and `master` branch

**Ruby version**: 2.4.1p111

**Turbolinks version**: 5.0.1
",https://github.com/rails/rails/issues/29473
2,"TITLE: Problem in ActiveJob::QueueAdapters::SneakersAdapter::JobWrapper reads only from default queue BODY: There is a fundamental flaw in the ActiveJob Sneakers adaptor (https://github.com/rails/rails/blob/master/activejob/lib/active_job/queue_adapters/sneakers_adapter.rb). When you use enqueue you insert the job into the queue specified in the job. So this job

class MyJob < ApplicationJob
    queue_as :my_queue

    def perform()
        puts ""working...""
    end
end

will (correctly) insert the job into the rabbit-queue named ""my_queue"". However, the JobWrapper will never read from this queue. The JobWrapper is hardcoded to read only from the ""default"" queue. Which means that the message will be stuck in ""my_queue"" forever, never getting processed.

I'm not sure what the correct way to solve this particular problem is. It seems that the JobWrapper should be able to take a parameter that specifies which queue to read from, depending on the job it is wrapping. 

If anyone else has run into the same problem, I'd love to know if you found a way to work around it.

This problem exists in every rails version that has ActiveJob as far as I can tell.",https://github.com/rails/rails/issues/29478
1,"TITLE: Rails stats command counts files only from the hardcoded list BODY: Steps to reproduce:

1. `rails new myapp`
2. Create `app/policies/my_policy.rb` that would contain a hundred lines of code
3. `bin/rails stats` output won't include any files in `app/policies`.

The issue comes from the fact that `rails stats` is using a hardcoded list of directories to count stats:

```
STATS_DIRECTORIES = [
  %w(Controllers        app/controllers),
  %w(Helpers            app/helpers),
  %w(Jobs               app/jobs),
  %w(Models             app/models),
  %w(Mailers            app/mailers),
  %w(Channels           app/channels),
  %w(JavaScripts        app/assets/javascripts),
  %w(Libraries          lib/),
  %w(APIs               app/apis),
  %w(Controller\ tests  test/controllers),
  %w(Helper\ tests      test/helpers),
  %w(Model\ tests       test/models),
  %w(Mailer\ tests      test/mailers),
  %w(Job\ tests         test/jobs),
  %w(Integration\ tests test/integration),
  %w(System\ tests      test/system),
]
```

Which obviously won't include anything custom like `app/policies` or `app/services`.

I think we could potentially leverage `Rails.application.config.paths` to make stats command use all directories in the app and calculate more realistic stats. This would require loading environment (right now the stats task doesn't load it).

Thoughts? @matthewd @rafaelfranca 

I have a draft of the patch that I'll be happy to submit.",https://github.com/rails/rails/issues/29497
1,"TITLE: Objects built by ActiveRecord::AssociationRelation#or have incorrect associations? BODY: Hello. I am fairly new to rails and I'm not sure if this is a bug or I'm understanding something wrong. 
If it's the latter, I'd be really grateful if you can help me correct my understanding. Thanks in advance!

### Steps to reproduce
user has_many publications through user_publications
publication has_many users through user_publications
user has_many comments
publication has_many comments

Loop through all publications associated with a user and build a Relation of all comments under that publication using #or
Now the resulting Relation seems to have the right comment objects, but the wrong comment.publication associations

It might be more clearly described with this reproduction script that I created using the bug report template.
https://gist.github.com/dicemanx/0ba9f227613600246178ab9537265a0a

### Expected behavior
Comments taken from the resulting Relation should return the correct associated publication

### Actual behavior
Comments taken from the resulting Relation always seem to return the associated publication as the first publication

### System configuration
**Rails version**: 5.1.1

**Ruby version**: 2.3.1p112
",https://github.com/rails/rails/issues/29515
4,"TITLE: `rails server` doesn't listen on `localhost` on Linux BODY: In the past, after running `rails server` without the `-b` option, it was possible to access the Rails app on http://localhost:3000. Since Rails 5 (or 5.1?), it will bind to the system's hostname instead.

I've tracked this down to the use of the `$HOST` env variable in https://github.com/rails/rails/blob/master/railties/lib/rails/commands/server/server_command.rb, which is used together with `$PORT` to determine the listening options for the webserver. It seems this was done to make it configurable by setting these variables explicitly; however on some Linux variants (at least SuSE), `$HOST` is set by default and is equal to `$HOSTNAME`. This can either cause the server to bind to that hostname, or even, if the hostname doesn't resolve, to refuse to start.",https://github.com/rails/rails/issues/29516
2,"TITLE: `ActionDispatch::DebugExceptions` won't show an exception if it itself throws an exception BODY: `ActionDispatch::DebugExceptions` won't show an exception if it itself throws an exception making it difficult to trace the initial exception.

In my particular case, `ActionDispatch::DebugExceptions` received an exception that responds to `annoted_source_code`, but that function returns `nil` which ends up in [`log_array` raising `NoMethodError: undefined method 'join' for nil:NilClass`](https://github.com/rails/rails/blob/55a443b847ccf37aa8fb62fbc827f5b540980dd9/actionpack/lib/action_dispatch/middleware/debug_exceptions.rb#L177-L183).

To go a step further, the underlying exception was an `ActionView::Template::Error`, and the `line_number` of the exception was beyond the number of lines in the underlying template.

### Steps to reproduce

Unfortunately, I haven't been able to create an MVP to reproduce this issue.

### Expected behavior
Although it's expected for this to happen, my expectation is that `DebugExceptions` would be as immune as possible to throwing any exceptions. In this particular case, I'd expect it to show the exception backtrace without any annotated source code.

### Actual behavior
`DebugExceptions` middleware throws its own exception, making it difficult to know what the underlying exception actually was.

### System configuration
**Rails version**:
5.0.3

**Ruby version**:
2.3.3",https://github.com/rails/rails/issues/29537
5,"TITLE: actioncable reconnect same connection and resend same actions again. BODY: ### Steps to reproduce

This was generated using a standalone javascript client 

1. Start server then start your client.
2. After actioncable on client successfully connected to server, stop rails server.
3. Wait until actioncable client connection fails and starts retrying to reconnect to server.
4. Reboot your server.

### Expected behavior
Actioncable should not recreate duplicate connection with same messages again, which duplicate whatever the behavior is in the sent to-channel, as an example: if i create a record on a sent action called ""speak"", after reconnecting again during the same session, ""speak"" action is called again which will duplicate the record with unessential call from actioncable.

### Actual behavior
Actioncable start another connection similar to the already fired 101-one at the very beginning.

### System configuration
**Rails version**: 5.0.2
**Ruby version**: ruby 2.3.1p112 (2016-04-26 revision 54768) [x86_64-darwin16]
",https://github.com/rails/rails/issues/29545
2,"TITLE: No route matches [GET] ""/favicon.ico"" BODY: ### Steps to reproduce

Create new rails API project:

`rails new testapp --api`

Run the rails server for the project:

`rails s`

Open the rails welcome page on http://localhost:3000

### Expected behavior

It should just appear the welcome page without errors or warnings.

### Actual behavior

The welcome page appears, but it also returns an error related with the favicon:

```
Started GET ""/favicon.ico"" for 127.0.0.1 at 2017-06-21 10:10:01 +0100

ActionController::RoutingError (No route matches [GET] ""/favicon.ico""):

actionpack (5.1.1) lib/action_dispatch/middleware/debug_exceptions.rb:63:in `call'
actionpack (5.1.1) lib/action_dispatch/middleware/show_exceptions.rb:31:in `call'
railties (5.1.1) lib/rails/rack/logger.rb:36:in `call_app'
railties (5.1.1) lib/rails/rack/logger.rb:24:in `block in call'
activesupport (5.1.1) lib/active_support/tagged_logging.rb:69:in `block in tagged'
activesupport (5.1.1) lib/active_support/tagged_logging.rb:26:in `tagged'
activesupport (5.1.1) lib/active_support/tagged_logging.rb:69:in `tagged'
railties (5.1.1) lib/rails/rack/logger.rb:24:in `call'
actionpack (5.1.1) lib/action_dispatch/middleware/remote_ip.rb:79:in `call'
actionpack (5.1.1) lib/action_dispatch/middleware/request_id.rb:25:in `call'
rack (2.0.3) lib/rack/runtime.rb:22:in `call'
activesupport (5.1.1) lib/active_support/cache/strategy/local_cache_middleware.rb:27:in `call'
actionpack (5.1.1) lib/action_dispatch/middleware/executor.rb:12:in `call'
actionpack (5.1.1) lib/action_dispatch/middleware/static.rb:125:in `call'
rack (2.0.3) lib/rack/sendfile.rb:111:in `call'
railties (5.1.1) lib/rails/engine.rb:522:in `call'
puma (3.9.1) lib/puma/configuration.rb:224:in `call'
puma (3.9.1) lib/puma/server.rb:602:in `handle_request'
puma (3.9.1) lib/puma/server.rb:435:in `process_client'
puma (3.9.1) lib/puma/server.rb:299:in `block in run'
puma (3.9.1) lib/puma/thread_pool.rb:120:in `block in spawn_thread'
````

### System configuration
**Rails version**:  5.1.1 and 5.2.0.alpha

**Ruby version**: 2.4.1 (x86_64-darwin16)",https://github.com/rails/rails/issues/29578
2,"TITLE: Params wrapper is trying to safe_constantize wrong class based on url instead of what is present  BODY: ### Steps to reproduce
1. Clone and run this app https://github.com/anildigital/wrap_parameters_bug_app
2. Run below curl command
```curl -H ""Content-Type: application/json"" http://localhost:3000/api/v1/me/stars/hello```
3. See exception thrown which should be something like

```
Started GET ""/api/v1/me/stars/hello"" for 127.0.0.1 at 2017-06-29 17:47:18 +0530
Klass name
Api::V1::Me::StarsController
Model name
Api::V1::Me::Star

LoadError (Unable to autoload constant Star, expected /Users/anil/Code/ruby/rails/bugs/wrap_parameters_bug_app/app/models/galaxy/star.rb to define it):
```

In above logs, I have also printed `klass.name` and `model_name` from `_default_wrap_model` method of actionpack's params_wrapper.rb
i.e.
```
def _default_wrap_model
  return nil if klass.anonymous?
  model_name = klass.name.sub(/Controller$/, """").classify
  puts ""Klass name ""
  puts klass.name
  puts ""Model name""
  puts model_name
```

### Expected behavior
Looks like params wrapper is assuming there must be a class named `Star` in star.rb based on passed URL, but that's wrong, the related model class doesn't exist, but a name scoped class `class Galaxy::Star` actually exist there.


### Actual behavior
Should not throw the error. 

### System configuration
**Rails version**:
I have used Rails 5.1.2, but error exists for 5.0.1 app too.

**Ruby version**:
ruby 2.3.3p222",https://github.com/rails/rails/issues/29625
2,"TITLE: When LoadError#path is nil LoadError#is_missing? throws NoMethodError BODY: It's possible for `LoadError#path` to be `nil` when a mixin included in `ApplicationHelper` is misnamed, resulting in a crash on boot with a none-too-useful error:

```
web_1  | ./dev/.bundle/ruby/2.3.0/gems/activesupport-5.1.1/lib/active_support/core_ext/load_error.rb:12:in `is_missing?': undefined method `sub' for nil:NilClass (NoMethodError)
web_1  | 	from ./dev/.bundle/ruby/2.3.0/gems/actionpack-5.1.1/lib/abstract_controller/helpers.rb:189:in `rescue in default_helper_module!'
web_1  | 	from ./dev/.bundle/ruby/2.3.0/gems/actionpack-5.1.1/lib/abstract_controller/helpers.rb:185:in `default_helper_module!'
web_1  | 	from ./dev/.bundle/ruby/2.3.0/gems/actionpack-5.1.1/lib/abstract_controller/helpers.rb:36:in `block in inherited'
web_1  | 	from ./dev/.bundle/ruby/2.3.0/gems/actionpack-5.1.1/lib/abstract_controller/helpers.rb:36:in `class_eval'
...
```

Full stack trace here:

https://gist.github.com/nrser/f59050d699dbdcb8772a4afcee07be5d

### Steps to reproduce

I have several chunks of application-wide helper functionality split out into mixins like:

```ruby
# app/helpers/helper_mixins/css_helper.rb
module HelperMixins
  module CSSHelper
    # ...
  end
end
```

They are included in `ApplicationHelper`:

```ruby
module ApplicationHelper  
  include HelperMixins::CSSHelper
  # ...
end
```

Everything works fine when the names are correct, but when they aren't - say `ApplicationHelper` includes `HelperMixins::CssHelper` by accident - I get a crash on boot with the above stack trace.

It's worth noting that i'm using inflections to define a `CSS` acronym, though when messing around it doesn't seem to make a difference.

There are actually two `sub` calls on the line in question:

https://github.com/rails/rails/blob/master/activesupport/lib/active_support/core_ext/load_error.rb#L12

But I hacked a `puts` in there and confirmed that it's `LoadError#path` that is `nil`.

### Expected behavior

The error message should reflect the problem - missing module, bad file name, etc.

### Actual behavior

The `LoadError#is_missing?` method itself errors, raising a `NoMethodError` that does little to indicate the underlying problem.

### System configuration
**Rails version**: 5.1.1

**Ruby version**: 2.3.4
",https://github.com/rails/rails/issues/29632
3,"TITLE: A question about cursors support BODY: AR fakes cursors in the find_each method using id lookup. Is there any reason why doesn't AR support cursors yet? At least, for some DBMS, I believe, it is possible to implement it on the driver level using the current approach as a fallback maybe.",https://github.com/rails/rails/issues/29648
